"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260318","6호선","돌곶이","13978","13344","20260321",""
"20260318","6호선","석계","13810","14727","20260321",""
"20260318","6호선","태릉입구","6614","7495","20260321",""
"20260318","6호선","화랑대(서울여대입구)","14252","12021","20260321",""
"20260318","6호선","봉화산(서울의료원)","9876","9112","20260321",""
"20260318","6호선","신내","1","0","20260321",""
"20260318","7호선","장암","3134","1133","20260321",""
"20260318","7호선","도봉산","9784","11027","20260321",""
"20260318","7호선","수락산","13360","13519","20260321",""
"20260318","7호선","마들","15131","14248","20260321",""
"20260318","7호선","노원","21876","22834","20260321",""
"20260318","7호선","중계","17395","16706","20260321",""
"20260318","7호선","하계","20966","19824","20260321",""
"20260318","7호선","공릉(서울과학기술대)","15260","14948","20260321",""
"20260318","7호선","태릉입구","10132","9746","20260321",""
"20260318","7호선","먹골","11641","11485","20260321",""
"20260318","7호선","중화","12485","12671","20260321",""
"20260318","7호선","상봉","19883","19186","20260321",""
"20260318","7호선","면목","17408","16899","20260321",""
"20260318","7호선","사가정","17815","18157","20260321",""
"20260318","7호선","용마산(용마폭포공원)","6480","6205","20260321",""
"20260318","7호선","중곡","12365","11677","20260321",""
"20260318","7호선","군자(능동)","17239","13704","20260321",""
"20260318","7호선","어린이대공원(세종대)","22310","23297","20260321",""
"20260318","7호선","건대입구","16880","16882","20260321",""
"20260318","7호선","자양(뚝섬한강공원)","8714","8591","20260321",""
"20260318","7호선","청담","21616","23332","20260321",""
"20260318","7호선","강남구청","18718","20685","20260321",""
"20260318","7호선","학동","27338","28197","20260321",""
"20260318","7호선","논현","21836","22208","20260321",""
"20260318","7호선","반포","7801","7385","20260321",""
"20260318","7호선","고속터미널","17481","15813","20260321",""
"20260318","7호선","내방","17572","17626","20260321",""
"20260318","7호선","이수","18912","18735","20260321",""
"20260318","7호선","남성","13069","12608","20260321",""
"20260318","7호선","숭실대입구(살피재)","18583","19053","20260321",""
"20260318","7호선","상도","15087","15160","20260321",""
"20260318","7호선","장승배기","10932","10877","20260321",""
"20260318","7호선","신대방삼거리","16974","16315","20260321",""
"20260318","7호선","보라매","7231","7715","20260321",""
"20260318","7호선","신풍","13458","12766","20260321",""
"20260318","7호선","대림(구로구청)","8956","8924","20260321",""
"20260318","7호선","남구로","17446","18256","20260321",""
"20260318","7호선","가산디지털단지","51217","52215","20260321",""
"20260318","7호선","철산","25373","26121","20260321",""
"20260318","7호선","광명사거리","24896","24503","20260321",""
"20260318","7호선","천왕","13589","13256","20260321",""
"20260318","7호선","온수(성공회대입구)","11678","10542","20260321",""
"20260318","8호선","암사역사공원","7914","6884","20260321",""
"20260318","8호선","암사","18084","16736","20260321",""
"20260318","8호선","천호(풍납토성)","19279","21980","20260321",""
"20260318","8호선","강동구청","12307","12520","20260321",""
"20260318","8호선","몽촌토성(평화의문)","9339","9346","20260321",""
"20260318","8호선","잠실(송파구청)","19639","22971","20260321",""
"20260318","8호선","석촌","10002","10874","20260321",""
"20260318","8호선","송파","11726","11335","20260321",""
"20260318","8호선","가락시장","9313","10232","20260321",""
"20260318","8호선","문정","27081","28458","20260321",""
"20260318","8호선","장지","19171","17683","20260321",""
"20260318","8호선","복정","11451","9846","20260321",""
"20260318","8호선","남한산성입구(성남법원.검찰청)","15656","14648","20260321",""
"20260318","8호선","단대오거리","13878","13307","20260321",""
"20260318","8호선","신흥","5830","6027","20260321",""
"20260318","8호선","수진","6541","6072","20260321",""
"20260318","8호선","모란","5231","3960","20260321",""
"20260318","8호선","남위례","9042","9003","20260321",""
"20260318","9호선","개화","2872","1787","20260321",""
"20260318","9호선","김포공항","5589","10817","20260321",""
"20260318","9호선","공항시장","3147","3303","20260321",""
"20260318","9호선","신방화","8068","7970","20260321",""
"20260318","9호선","마곡나루(서울식물원)","17010","16512","20260321",""
"20260318","9호선","양천향교","13131","13664","20260321",""
"20260318","9호선","가양","24315","24193","20260321",""
"20260318","9호선","증미","9629","9402","20260321",""
"20260318","9호선","등촌","14409","13942","20260321",""
"20260318","9호선","염창","20318","19507","20260321",""
"20260318","9호선","신목동","5288","4607","20260321",""
"20260318","9호선","선유도","10848","9911","20260321",""
"20260318","9호선","당산","21797","21248","20260321",""
"20260318","9호선","국회의사당","20533","21153","20260321",""
"20260318","9호선","여의도","35403","34458","20260321",""
"20260318","9호선","샛강","7591","7743","20260321",""
"20260318","9호선","노량진","29447","29083","20260321",""
"20260318","9호선","노들","5395","4532","20260321",""
"20260318","9호선","흑석(중앙대입구)","12398","12481","20260321",""
"20260318","9호선","동작(현충원)","2000","1641","20260321",""
"20260318","9호선","구반포","2655","2363","20260321",""
"20260318","9호선","신반포","5507","5264","20260321",""
"20260318","9호선","고속터미널","14708","19224","20260321",""
"20260318","9호선","사평","4753","4542","20260321",""
"20260318","9호선","신논현","33116","33540","20260321",""
"20260318","9호선2~3단계","언주","13035","13650","20260321",""
"20260318","9호선2~3단계","선정릉","11982","12880","20260321",""
"20260318","9호선2~3단계","삼성중앙","9595","10036","20260321",""
"20260318","9호선2~3단계","봉은사","24383","25692","20260321",""
"20260318","9호선2~3단계","종합운동장","5555","5741","20260321",""
"20260318","9호선2~3단계","삼전","9888","9263","20260321",""
"20260318","9호선2~3단계","석촌고분","8522","8449","20260321",""
"20260318","9호선2~3단계","석촌","10380","9676","20260321",""
"20260318","9호선2~3단계","송파나루","6552","6950","20260321",""
"20260318","9호선2~3단계","한성백제","3624","3384","20260321",""
"20260318","9호선2~3단계","올림픽공원(한국체대)","6869","7267","20260321",""
"20260318","9호선2~3단계","둔촌오륜","5397","5132","20260321",""
"20260318","9호선2~3단계","중앙보훈병원","14982","12977","20260321",""
"20260318","경강선","판교","6683","6585","20260321",""
"20260318","경강선","이매","1139","1058","20260321",""
"20260318","경강선","삼동","2613","2538","20260321",""
"20260318","경강선","경기광주","9261","8758","20260321",""
"20260318","경강선","초월","4116","3931","20260321",""
"20260318","경강선","곤지암","2376","2268","20260321",""
"20260318","경강선","신둔도예촌","1687","1513","20260321",""
"20260318","경강선","이천","2941","3083","20260321",""
"20260318","경강선","부발","2549","2495","20260321",""
"20260318","경강선","세종대왕릉","336","324","20260321",""
"20260318","경강선","여주","3233","3179","20260321",""
"20260318","경강선","성남","1475","1243","20260321",""
"20260318","경부선","서울역","9088","3096","20260321",""
"20260318","경부선","남영","10660","11329","20260321",""
"20260318","경부선","용산","42388","42472","20260321",""
"20260318","경부선","노량진","9230","9062","20260321",""
"20260318","경부선","대방","11565","13139","20260321",""
"20260318","경부선","영등포","41464","41964","20260321",""
"20260318","경부선","신도림","4132","4455","20260321",""
"20260318","경부선","신길","9547","8306","20260321",""
"20260318","경부선","구로","18832","19023","20260321",""
"20260318","경부선","가산디지털단지","19829","22798","20260321",""
"20260318","경부선","금천구청","11795","12135","20260321",""
"20260318","경부선","석수","9324","8521","20260321",""
"20260318","경부선","관악","7692","7601","20260321",""
"20260318","경부선","안양","29435","28965","20260321",""
"20260318","경부선","명학","11364","11308","20260321",""
"20260318","경부선","금정","31894","32611","20260321",""
"20260318","경부선","군포","7559","7536","20260321",""
"20260318","경부선","의왕","10698","10635","20260321",""
"20260318","경부선","성균관대","18489","18103","20260321",""
"20260318","경부선","화서","11451","11286","20260321",""
"20260318","경부선","수원","39937","40928","20260321",""
"20260318","경부선","독산","18943","19250","20260321",""
"20260318","4호선","서울역","15064","23931","20260321",""
"20260318","경원선","창동","3","0","20260321",""
"20260319","중앙선","원덕","363","348","20260322",""
"20260319","중앙선","용문","1987","1928","20260322",""
"20260319","중앙선","지평","43","62","20260322",""
"20260319","중앙선","도심","3420","2718","20260322",""
"20260319","중앙선","팔당","826","862","20260322",""
"20260319","중앙선","운길산","768","704","20260322",""
"20260319","중앙선","양수","1958","2020","20260322",""
"20260319","중앙선","신원","187","203","20260322",""
"20260319","중앙선","국수","798","744","20260322",""
"20260319","중앙선","아신","629","614","20260322",""
"20260319","중앙선","오빈","336","349","20260322",""
"20260319","중앙선","양평","3244","3489","20260322",""
"20260319","6호선","버티고개","2575","2553","20260322",""
"20260319","8호선","잠실(송파구청)","20773","23685","20260322",""
"20260319","8호선","석촌","10366","11517","20260322",""
"20260319","1호선","시청","33173","33120","20260322",""
"20260319","1호선","종각","48827","47590","20260322",""
"20260319","1호선","종로3가","29731","26468","20260322",""
"20260319","1호선","종로5가","28871","28478","20260322",""
"20260319","1호선","동대문","13916","13378","20260322",""
"20260319","1호선","신설동","16855","16215","20260322",""
"20260319","1호선","제기동","18535","19084","20260322",""
"20260319","1호선","청량리(서울시립대입구)","27014","26341","20260322",""
"20260319","1호선","동묘앞","10671","10956","20260322",""
"20260319","2호선","시청","33177","31221","20260322",""
"20260319","2호선","을지로입구","61076","63232","20260322",""
"20260319","2호선","을지로3가","29718","29937","20260322",""
"20260319","2호선","을지로4가","17923","17638","20260322",""
"20260319","2호선","동대문역사문화공원(DDP)","17387","19629","20260322",""
"20260319","2호선","신당","17555","17986","20260322",""
"20260319","2호선","상왕십리","16765","16597","20260322",""
"20260319","2호선","왕십리(성동구청)","19692","17325","20260322",""
"20260319","2호선","한양대","19371","21656","20260322",""
"20260319","2호선","뚝섬","28867","30789","20260322",""
"20260319","2호선","성수","60853","65673","20260322",""
"20260319","2호선","건대입구","42732","43844","20260322",""
"20260319","2호선","구의(광진구청)","32465","31815","20260322",""
"20260319","2호선","강변(동서울터미널)","28921","25563","20260322",""
"20260319","2호선","잠실나루","19072","18443","20260322",""
"20260319","2호선","잠실(송파구청)","83407","84283","20260322",""
"20260319","2호선","잠실새내","26840","25810","20260322",""
"20260319","2호선","종합운동장","9659","10152","20260322",""
"20260319","2호선","삼성(무역센터)","66955","67237","20260322",""
"20260319","2호선","선릉","68091","59897","20260322",""
"20260319","2호선","역삼","60374","68861","20260322",""
"20260319","2호선","강남","93121","91024","20260322",""
"20260319","2호선","교대(법원.검찰청)","37806","45465","20260322",""
"20260319","2호선","서초","25849","25711","20260322",""
"20260319","2호선","방배","23204","24157","20260322",""
"20260319","2호선","사당","49171","52773","20260322",""
"20260319","2호선","낙성대(강감찬)","31723","31133","20260322",""
"20260319","2호선","서울대입구(관악구청)","55200","52879","20260322",""
"20260319","2호선","봉천","27891","26474","20260322",""
"20260319","2호선","신림","62020","60895","20260322",""
"20260319","2호선","신대방","27573","26888","20260322",""
"20260319","2호선","구로디지털단지","66765","66334","20260322",""
"20260319","2호선","대림(구로구청)","28044","28618","20260322",""
"20260319","2호선","신도림","55915","53440","20260322",""
"20260319","2호선","문래","26926","27530","20260322",""
"20260319","2호선","영등포구청","27642","28569","20260322",""
"20260319","2호선","당산","22293","25528","20260322",""
"20260319","2호선","합정","34695","37876","20260322",""
"20260319","2호선","홍대입구","75246","80108","20260322",""
"20260319","2호선","신촌","46306","46451","20260322",""
"20260319","2호선","이대","22889","24905","20260322",""
"20260319","2호선","아현","13298","12636","20260322",""
"20260319","2호선","충정로(경기대입구)","12208","13110","20260322",""
"20260319","2호선","용답","3853","4052","20260322",""
"20260319","2호선","신답","2091","2296","20260322",""
"20260319","2호선","신설동","4364","4420","20260322",""
"20260319","2호선","도림천","1657","1680","20260322",""
"20260319","2호선","양천구청","7946","8445","20260322",""
"20260319","2호선","신정네거리","11977","12288","20260322",""
"20260319","2호선","용두(동대문구청)","2723","2815","20260322",""
"20260319","3호선","지축","8728","8940","20260322",""
"20260319","3호선","구파발","25541","24521","20260322",""
"20260319","3호선","연신내","42583","40759","20260322",""
"20260319","3호선","불광","18831","20258","20260322",""
"20260319","3호선","녹번","18010","16747","20260322",""
"20260319","3호선","홍제","21598","20656","20260322",""
"20260319","3호선","무악재","5004","5041","20260322",""
"20260319","3호선","독립문","9234","9781","20260322",""
"20260319","3호선","경복궁(정부서울청사)","33910","33628","20260322",""
"20260319","3호선","안국","33984","34827","20260322",""
"20260319","3호선","종로3가","13367","14416","20260322",""
"20260319","3호선","을지로3가","15256","14580","20260322",""
"20260319","3호선","충무로","6","0","20260322",""
"20260319","3호선","동대입구","14619","16857","20260322",""
"20260319","3호선","약수","14624","14265","20260322",""
"20260319","3호선","금호","9521","8884","20260322",""
"20260319","3호선","옥수","10744","11015","20260322",""
"20260319","3호선","압구정","34635","37243","20260322",""
"20260319","3호선","신사","30475","32170","20260322",""
"20260319","3호선","잠원","8728","8451","20260322",""
"20260319","3호선","고속터미널","49058","45171","20260322",""
"20260319","3호선","교대(법원.검찰청)","21441","12133","20260322",""
"20260319","3호선","남부터미널(예술의전당)","35882","36431","20260322",""
"20260319","3호선","양재(서초구청)","46102","48501","20260322",""
"20260319","3호선","매봉","15412","14708","20260322",""
"20260319","3호선","도곡","7444","7527","20260322",""
"20260319","3호선","대치","14224","14399","20260322",""
"20260319","3호선","학여울","2370","2403","20260322",""
"20260319","3호선","대청","12780","11804","20260322",""
"20260319","3호선","일원","13922","13646","20260322",""
"20260319","3호선","수서","21178","20840","20260322",""
"20260319","3호선","가락시장","10952","10688","20260322",""
"20260319","3호선","경찰병원","8995","8940","20260322",""
"20260319","3호선","오금","7880","7148","20260322",""
"20260319","4호선","불암산","11233","9566","20260322",""
"20260319","4호선","상계","22356","21363","20260322",""
"20260319","4호선","노원","23580","26535","20260322",""
"20260319","4호선","창동","31213","32770","20260322",""
"20260319","4호선","쌍문","33530","31309","20260322",""
"20260319","4호선","수유(강북구청)","38864","39520","20260322",""
"20260319","4호선","미아(서울사이버대학)","18708","18312","20260322",""
"20260319","4호선","미아사거리","29887","29684","20260322",""
"20260319","4호선","길음","26459","26603","20260322",""
"20260319","4호선","성신여대입구(돈암)","27728","26436","20260322",""
"20260319","4호선","한성대입구(삼선교)","19074","18432","20260322",""
"20260319","4호선","혜화","43544","43103","20260322",""
"20260319","4호선","동대문","22794","23480","20260322",""
"20260319","4호선","동대문역사문화공원(DDP)","23112","20578","20260322",""
"20260319","4호선","충무로","41775","42043","20260322",""
"20260319","4호선","명동","44535","46377","20260322",""
"20260319","4호선","회현(남대문시장)","33694","35210","20260322",""
"20260319","4호선","서울역","15450","25117","20260322",""
"20260319","4호선","숙대입구(갈월)","19800","19274","20260322",""
"20260319","4호선","삼각지(전쟁기념관)","7319","8246","20260322",""
"20260319","4호선","신용산","24184","26137","20260322",""
"20260319","4호선","이촌(국립중앙박물관)","9938","10818","20260322",""
"20260319","4호선","동작(현충원)","2526","2604","20260322",""
"20260319","4호선","총신대입구(이수)","22661","24160","20260322",""
"20260319","4호선","사당","30119","26754","20260322",""
"20260319","4호선","남태령","1779","1516","20260322",""
"20260319","5호선","개화산","7279","6971","20260322",""
"20260319","5호선","김포공항","14615","9169","20260322",""
"20260319","5호선","송정","7322","7089","20260322",""
"20260319","5호선","마곡","19374","19287","20260322",""
"20260319","5호선","발산","28634","28989","20260322",""
"20260319","5호선","우장산","17544","17635","20260322",""
"20260319","5호선","화곡","32788","30712","20260322",""
"20260319","5호선","까치산","31411","30427","20260322",""
"20260319","5호선","신정(은행정)","15786","13063","20260322",""
"20260319","5호선","목동","19099","21067","20260322",""
"20260319","5호선","오목교(목동운동장앞)","24082","25800","20260322",""
"20260319","5호선","양평","9903","9757","20260322",""
"20260319","5호선","영등포구청","6005","5978","20260322",""
"20260319","5호선","영등포시장","13844","14048","20260322",""
"20260319","5호선","신길","5915","6290","20260322",""
"20260319","5호선","여의도","34423","36508","20260322",""
"20260319","5호선","여의나루","13680","15085","20260322",""
"20260319","5호선","마포","17629","17985","20260322",""
"20260319","5호선","공덕","17650","18252","20260322",""
"20260319","5호선","애오개","8203","8096","20260322",""
"20260319","5호선","충정로(경기대입구)","6088","6470","20260322",""
"20260319","5호선","서대문","23810","24171","20260322",""
"20260319","5호선","광화문(세종문화회관)","44275","46134","20260322",""
"20260319","5호선","종로3가","16935","16743","20260322",""
"20260319","5호선","을지로4가","8175","8037","20260322",""
"20260319","5호선","동대문역사문화공원(DDP)","4009","4682","20260322",""
"20260319","5호선","청구","4095","3844","20260322",""
"20260319","5호선","신금호","7495","7981","20260322",""
"20260319","5호선","행당","9376","8314","20260322",""
"20260319","5호선","왕십리(성동구청)","5460","6105","20260322",""
"20260319","5호선","마장","7185","6952","20260322",""
"20260319","5호선","답십리","18954","17181","20260322",""
"20260319","5호선","장한평","24013","23823","20260322",""
"20260319","5호선","군자(능동)","14217","15580","20260322",""
"20260319","5호선","아차산(어린이대공원후문)","17196","17074","20260322",""
"20260319","5호선","광나루(장신대)","13262","12638","20260322",""
"20260319","5호선","천호(풍납토성)","23276","22579","20260322",""
"20260319","5호선","강동","21781","21183","20260322",""
"20260319","5호선","길동","10216","10510","20260322",""
"20260319","5호선","굽은다리(강동구민회관앞)","11300","10864","20260322",""
"20260319","5호선","명일","9629","9624","20260322",""
"20260319","5호선","고덕","12147","11932","20260322",""
"20260319","5호선","상일동","17305","16632","20260322",""
"20260319","5호선","둔촌동","15497","15320","20260322",""
"20260319","5호선","올림픽공원(한국체대)","5598","4585","20260322",""
"20260319","5호선","방이","8824","9201","20260322",""
"20260319","5호선","오금","4541","4600","20260322",""
"20260319","5호선","개롱","7602","7847","20260322",""
"20260319","5호선","거여","12090","11976","20260322",""
"20260319","5호선","마천","8836","7534","20260322",""
"20260319","5호선","강일","7293","6827","20260322",""
"20260319","5호선","미사","21492","21563","20260322",""
"20260319","5호선","하남풍산","5417","5394","20260322",""
"20260319","5호선","하남시청(덕풍·신장)","10536","10078","20260322",""
"20260319","5호선","하남검단산","7541","7077","20260322",""
"20260319","6호선","응암","21052","20904","20260322",""
"20260319","6호선","역촌","4457","5284","20260322",""
"20260319","6호선","불광","5249","4999","20260322",""
"20260319","6호선","독바위","3005","3155","20260322",""
"20260319","6호선","연신내","3","0","20260322",""
"20260319","6호선","구산","9505","7409","20260322",""
"20260319","6호선","새절(신사)","15414","14624","20260322",""
"20260319","6호선","증산(명지대앞)","10723","10791","20260322",""
"20260319","6호선","디지털미디어시티","17405","19015","20260322",""
"20260319","6호선","월드컵경기장(성산)","4430","4513","20260322",""
"20260319","6호선","마포구청","17384","15981","20260322",""
"20260319","6호선","망원","18148","19175","20260322",""
"20260319","6호선","합정","14805","14660","20260322",""
"20260319","6호선","상수","12519","14016","20260322",""
"20260319","6호선","광흥창(서강)","11579","11035","20260322",""
"20260319","6호선","대흥(서강대앞)","12600","13385","20260322",""
"20260319","6호선","공덕","22835","22318","20260322",""
"20260319","6호선","효창공원앞","9599","9169","20260322",""
"20260319","6호선","삼각지(전쟁기념관)","8780","7889","20260322",""
"20260319","6호선","녹사평(용산구청)","6043","6017","20260322",""
"20260319","6호선","이태원","12579","13910","20260322",""
"20260319","6호선","한강진","9783","12019","20260322",""
"20260319","5호선","방화","8296","7985","20260322",""
"20260319","6호선","약수","4377","4211","20260322",""
"20260319","6호선","청구","4397","4425","20260322",""
"20260319","6호선","신당","9822","10165","20260322",""
"20260319","6호선","동묘앞","10235","10634","20260322",""
"20260319","6호선","창신","4548","4102","20260322",""
"20260319","6호선","보문","9714","9519","20260322",""
"20260319","6호선","안암(고대병원앞)","19621","19544","20260322",""
"20260319","6호선","고려대(종암)","11453","11209","20260322",""
"20260319","6호선","월곡(동덕여대)","15191","14515","20260322",""
"20260319","6호선","상월곡(한국과학기술연구원)","8486","8109","20260322",""
"20260319","6호선","돌곶이","14349","13448","20260322",""
"20260319","6호선","석계","14283","15379","20260322",""
"20260319","6호선","태릉입구","7063","7941","20260322",""
"20260319","6호선","화랑대(서울여대입구)","14673","12038","20260322",""
"20260319","6호선","봉화산(서울의료원)","10042","9410","20260322",""
"20260319","6호선","신내","2","0","20260322",""
"20260319","7호선","장암","3210","1199","20260322",""
"20260319","7호선","도봉산","10279","11942","20260322",""
"20260319","7호선","수락산","14429","14484","20260322",""
"20260319","7호선","마들","15701","14954","20260322",""
"20260319","7호선","노원","23028","24178","20260322",""
"20260319","7호선","중계","17215","16047","20260322",""
"20260319","7호선","하계","21515","20489","20260322",""
"20260319","7호선","공릉(서울과학기술대)","15575","15190","20260322",""
"20260319","7호선","태릉입구","10778","9954","20260322",""
"20260319","7호선","먹골","11750","11836","20260322",""
"20260319","7호선","중화","12924","12989","20260322",""
"20260319","7호선","상봉","20537","19774","20260322",""
"20260319","7호선","면목","17950","17414","20260322",""
"20260319","7호선","사가정","18990","19440","20260322",""
"20260319","7호선","용마산(용마폭포공원)","6599","6470","20260322",""
"20260319","7호선","중곡","12648","12078","20260322",""
"20260319","7호선","군자(능동)","17482","13968","20260322",""
"20260319","7호선","어린이대공원(세종대)","22949","23970","20260322",""
"20260319","7호선","건대입구","17588","17753","20260322",""
"20260319","7호선","자양(뚝섬한강공원)","10561","10369","20260322",""
"20260319","7호선","청담","22113","24292","20260322",""
"20260319","7호선","강남구청","19519","21532","20260322",""
"20260319","7호선","학동","27428","28283","20260322",""
"20260319","7호선","논현","22387","23381","20260322",""
"20260319","7호선","반포","7888","7592","20260322",""
"20260319","7호선","고속터미널","19103","17183","20260322",""
"20260319","7호선","내방","18148","18466","20260322",""
"20260319","7호선","이수","19420","19123","20260322",""
"20260319","7호선","남성","13121","12642","20260322",""
"20260319","7호선","숭실대입구(살피재)","19416","19500","20260322",""
"20260319","7호선","상도","15502","15428","20260322",""
"20260319","7호선","장승배기","11241","11087","20260322",""
"20260319","7호선","신대방삼거리","17480","16722","20260322",""
"20260319","7호선","보라매","7842","8221","20260322",""
"20260319","7호선","신풍","13864","13200","20260322",""
"20260319","7호선","대림(구로구청)","9637","9537","20260322",""
"20260319","7호선","남구로","17584","18805","20260322",""
"20260319","7호선","가산디지털단지","52287","52857","20260322",""
"20260319","7호선","철산","26496","27243","20260322",""
"20260319","7호선","광명사거리","26006","26008","20260322",""
"20260319","7호선","천왕","13957","13579","20260322",""
"20260319","7호선","온수(성공회대입구)","12425","11487","20260322",""
"20260319","8호선","암사역사공원","8582","7393","20260322",""
"20260319","8호선","암사","18829","17447","20260322",""
"20260319","8호선","천호(풍납토성)","20497","23337","20260322",""
"20260319","8호선","강동구청","12692","13184","20260322",""
"20260319","8호선","몽촌토성(평화의문)","9548","9908","20260322",""
"20260319","수인선","인천논현","6198","6553","20260322",""
"20260319","수인선","호구포","4650","4819","20260322",""
"20260319","수인선","남동인더스파크","2639","2917","20260322",""
"20260319","수인선","원인재","5065","5304","20260322",""
"20260319","수인선","연수","5528","5327","20260322",""
"20260319","수인선","송도","3073","2822","20260322",""
"20260319","수인선","인하대","10226","9690","20260322",""
"20260319","수인선","숭의","5306","4956","20260322",""
"20260319","수인선","신포","2071","2170","20260322",""
"20260319","수인선","인천","1108","1677","20260322",""
"20260319","신림선","샛강","3620","4232","20260322",""
"20260319","신림선","대방","4114","2958","20260322",""
"20260319","신림선","서울지방병무청","3708","4153","20260322",""
"20260319","신림선","보라매","5463","4924","20260322",""
"20260319","신림선","보라매공원","2909","3172","20260322",""
"20260319","신림선","보라매병원","9733","10217","20260322",""
"20260319","신림선","당곡","5706","5464","20260322",""
"20260319","신림선","신림","2595","3018","20260322",""
"20260319","신림선","서원","4083","3667","20260322",""
"20260319","신림선","서울대벤처타운","11360","10626","20260322",""
"20260319","신림선","관악산(서울대)","3880","3772","20260322",""
"20260319","안산선","산본","18888","20105","20260322",""
"20260319","안산선","대야미","5831","5214","20260322",""
"20260319","안산선","반월","5162","4968","20260322",""
"20260319","안산선","상록수","18044","18149","20260322",""
"20260319","안산선","한대앞","12352","12392","20260322",""
"20260319","안산선","중앙","21228","22089","20260322",""
"20260319","안산선","고잔","10859","10498","20260322",""
"20260319","안산선","초지","5933","6458","20260322",""
"20260319","안산선","안산","12753","11786","20260322",""
"20260319","안산선","신길온천","2434","2191","20260322",""
"20260319","안산선","정왕","12354","12594","20260322",""
"20260319","안산선","오이도","8774","8941","20260322",""
"20260319","안산선","수리산","4768","3951","20260322",""
"20260319","우이신설선","북한산우이","4134","3800","20260322",""
"20260319","우이신설선","솔밭공원","3169","2962","20260322",""
"20260319","우이신설선","4.19민주묘지","5251","5088","20260322",""
"20260319","우이신설선","가오리","5052","5153","20260322",""
"20260319","우이신설선","화계","4532","4310","20260322",""
"20260319","우이신설선","삼양","2964","3129","20260322",""
"20260319","우이신설선","삼양사거리","3232","3243","20260322",""
"20260319","우이신설선","솔샘","6824","6562","20260322",""
"20260319","우이신설선","북한산보국문","7838","7206","20260322",""
"20260319","우이신설선","정릉","5891","5243","20260322",""
"20260319","우이신설선","성신여대입구(돈암)","4562","4778","20260322",""
"20260319","우이신설선","보문","2193","2131","20260322",""
"20260319","우이신설선","신설동","3055","2842","20260322",""
"20260319","일산선","원흥","13305","12776","20260322",""
"20260319","일산선","지축","2","0","20260322",""
"20260319","일산선","삼송","22877","21991","20260322",""
"20260319","일산선","원당","13717","13480","20260322",""
"20260319","일산선","화정","19886","20315","20260322",""
"20260319","일산선","대곡","14434","12570","20260322",""
"20260319","일산선","백석","11929","12166","20260322",""
"20260319","일산선","마두","9366","9540","20260322",""
"20260319","일산선","정발산","7922","7995","20260322",""
"20260319","일산선","주엽","10446","10334","20260322",""
"20260319","일산선","대화","13305","11125","20260322",""
"20260319","장항선","봉명","1731","1709","20260322",""
"20260319","장항선","쌍용(나사렛대)","4164","3944","20260322",""
"20260319","장항선","아산","5620","5138","20260322",""
"20260319","장항선","탕정","2924","2301","20260322",""
"20260319","장항선","배방","1604","1539","20260322",""
"20260319","장항선","온양온천","6495","6619","20260322",""
"20260319","장항선","신창(순천향대)","4270","3218","20260322",""
"20260319","중앙선","회기","34625","33003","20260322",""
"20260319","중앙선","중랑","6225","5980","20260322",""
"20260319","중앙선","상봉","6595","6789","20260322",""
"20260319","중앙선","망우","8818","8608","20260322",""
"20260319","중앙선","양원","3881","3825","20260322",""
"20260319","중앙선","구리","8371","8972","20260322",""
"20260319","중앙선","도농","11247","10491","20260322",""
"20260319","중앙선","양정","573","487","20260322",""
"20260319","중앙선","덕소","6323","6426","20260322",""
"20260319","분당선","수내","15822","16115","20260322",""
"20260319","1호선","서울역","87623","84047","20260322",""
"20260319","8호선","송파","11988","11745","20260322",""
"20260319","8호선","가락시장","10074","10925","20260322",""
"20260319","8호선","문정","27487","28769","20260322",""
"20260319","8호선","장지","20158","18300","20260322",""
"20260319","8호선","복정","12067","10421","20260322",""
"20260319","8호선","산성","7486","7758","20260322",""
"20260319","8호선","남한산성입구(성남법원.검찰청)","16462","15263","20260322",""
"20260319","8호선","단대오거리","14865","14146","20260322",""
"20260319","8호선","신흥","6261","6450","20260322",""
"20260319","8호선","수진","6416","5885","20260322",""
"20260319","8호선","모란","8145","6385","20260322",""
"20260319","8호선","남위례","9845","9689","20260322",""
"20260319","9호선","개화","2994","1877","20260322",""
"20260319","9호선","김포공항","6180","11496","20260322",""
"20260319","9호선","공항시장","3170","3388","20260322",""
"20260319","9호선","신방화","8147","8036","20260322",""
"20260319","9호선","마곡나루(서울식물원)","19053","18444","20260322",""
"20260319","9호선","양천향교","13389","13801","20260322",""
"20260319","9호선","가양","25535","25077","20260322",""
"20260319","9호선","증미","9737","9563","20260322",""
"20260319","9호선","등촌","14951","14338","20260322",""
"20260319","9호선","염창","21244","20295","20260322",""
"20260319","9호선","신목동","5525","4942","20260322",""
"20260319","9호선","선유도","11088","10266","20260322",""
"20260319","9호선","당산","22287","21977","20260322",""
"20260319","9호선","국회의사당","20644","21256","20260322",""
"20260319","9호선","여의도","36323","35300","20260322",""
"20260319","9호선","샛강","7981","7979","20260322",""
"20260319","9호선","노량진","30735","30572","20260322",""
"20260319","9호선","노들","5715","4849","20260322",""
"20260319","9호선","흑석(중앙대입구)","13092","13117","20260322",""
"20260319","9호선","동작(현충원)","2258","1916","20260322",""
"20260319","9호선","구반포","2717","2483","20260322",""
"20260319","9호선","신반포","5869","5755","20260322",""
"20260319","9호선","고속터미널","16356","20924","20260322",""
"20260319","9호선","사평","4951","4818","20260322",""
